,Unnamed: 0,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Channel Views,Country,Region,CategoryID,CategoryName,Cluster,CategoryID_enc,VideoCluster,Channel_Cluster,Video_Cluster,Country_Cluster_x,Category_Cluster_x,Year,Month,Day,DayOfWeek,DayName,Views_per_Sub,Engagement,Like_per_Sub,Comment_per_Sub
125,125,3680,7885,6885,0.8650980195253624,2229556,20131,156,217000,100259881,48,25,26,5,0,5,0,0,0,1,1,2025,10,15,2,1.0,10.274404265418132,0.0090991169994756,0.0927691577458168,0.0007188906963562
126,126,1004,1487,2975,0.8147539234483929,144567,2083,39,74000,53261656,30,14,28,4,0,9,0,0,0,2,0,2025,10,13,0,0.1666666666666666,1.9535817083552924,0.0146782137125781,0.028148268266645,0.0005270199051364
127,127,3504,948,622,0.7593138162498008,1597845,34372,913,9970,2224814,85,43,10,7,0,6,1,0,0,1,0,2025,10,11,5,0.3333333333333333,160.2492227459633,0.0220828540422543,3.4471968709256844,0.0915655400661919
128,128,6757,3757,5627,0.9437405267666464,468403,9205,216,5750000,7705307124,31,46,25,2,0,7,0,2,0,1,2,2025,10,18,5,0.3333333333333333,0.0814613771371518,0.0201129793938565,0.0016008692868053,3.75652108582242e-05
129,129,3581,4912,619,0.9852652191513016,138971,6649,122,1150000,329532616,28,0,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.1208442427441367,0.0487220447284345,0.0057817341028399,0.0001060868642722
130,130,2150,2225,4242,0.9892133019101266,87892,0,6,46400,5996665,42,21,20,0,0,4,0,0,0,0,2,2025,10,20,0,0.1666666666666666,1.894183315014763,6.826482199947663e-05,0.0,0.0001293075580267
131,131,2259,7251,4096,0.8684498573719566,468917,6451,788,6770000,2100391734,85,43,25,2,0,7,1,0,0,1,2,2025,10,15,2,1.0,0.0692639484100519,0.0154376671400969,0.0009528802137547,0.0001163958469134
132,132,7208,2845,4837,0.9022249349621916,5838989,147797,679,492000,183419086,91,24,26,5,0,5,2,0,3,1,1,2025,10,16,3,0.6666666666666666,11.867839699512803,0.0254283703174692,0.3003997959353741,0.0013800784957754
133,133,5432,4484,5746,0.9783578787488524,44554,2554,104,1970000,370073661,30,4,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.0226162321745014,0.0596566041970598,0.0012964460424131,5.279185137469473e-05
134,134,2036,2678,1163,0.9400755034346276,1571499,21188,74,71800,12509576,86,44,26,5,0,5,2,0,0,1,1,2025,10,18,5,0.3333333333333333,21.88686787092102,0.0135297486477887,0.2950933831005139,0.0010306263143967
135,135,4560,4821,2254,0.8629487135231102,1639502,12001,74,317000,595348589,3,12,28,4,0,9,0,0,0,1,0,2025,10,15,2,1.0,5.171914284182069,0.0073650368434824,0.0378579247384077,0.0002334377494077
136,136,8385,8331,7567,0.8708775156043203,3024279,28208,153,1280000,1366693881,80,12,2,6,0,0,2,0,0,2,0,2025,10,15,2,1.0,2.362716122878029,0.0093777692541695,0.0220374827832165,0.0001195311566162
137,137,1938,1941,847,0.9225653594257892,2853756,70051,3111,1640000,201146296,82,3,1,8,0,3,2,0,0,1,3,2025,10,17,4,0.0,1.7400940609182556,0.0256370812231034,0.0427139983451229,0.0018969500628353
138,138,2643,8300,1564,0.8417926887821068,1641892,22297,62,536000,223675803,44,22,26,5,0,5,0,0,0,2,1,2025,10,14,1,0.8333333333333333,3.063225628310395,0.0136178179698677,0.0415988029873078,0.0001156714259861
139,139,1561,5490,2251,0.5424105867990647,5934098,0,137,28500,37608821,42,29,28,4,0,9,1,0,3,0,0,2025,10,3,4,0.0,208.20665941545911,2.308690839165305e-05,0.0,0.0048068488824953
140,140,1542,5129,4026,0.9660560909555898,1050631,33865,2916,2810000,2588167544,13,38,25,2,0,7,0,0,0,2,2,2025,10,19,6,0.5,0.3738899025302838,0.0350084520555246,0.0120515971346629,0.0010377220506327
141,141,7244,5877,578,0.7630224596043718,73156104,2457094,16814,37900,165901786,22,2,24,3,2,2,4,0,4,1,1,2025,10,11,5,0.3333333333333333,1930.1892826046808,0.0338168359291408,64.82926571858262,0.443629455687185
142,142,1376,1962,2892,0.7643966472206785,8324495,98637,2299,2680000,2636564813,32,39,26,5,0,5,0,0,3,1,1,2025,10,11,5,0.3333333333333333,3.106153691733697,0.0121251785093055,0.0368048370131205,0.0008578355008076
143,143,6309,3713,2483,0.8940601454210082,557936,4727,752,25500,1311707,93,48,25,2,0,7,1,0,0,1,2,2025,10,16,3,0.6666666666666666,21.87898513783773,0.0098201051373183,0.1853652797929492,0.029489039645504
144,144,2743,5823,1652,0.8587342034325047,5990693,118205,1215,262000,6179253508,91,6,1,8,0,3,2,0,3,1,3,2025,10,15,2,1.0,22.86515318643822,0.0199342513571883,0.4511624001435109,0.0046373868802027
145,145,4752,5232,755,0.9762408954970851,26767,1338,54,516000,131319286,44,22,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.0518739304768789,0.0520023909145248,0.0025930182305848,0.0001046509599787
146,146,7673,3695,3920,0.9174272973473308,1376141,35796,669,33000,28255689,67,14,24,3,0,2,2,0,0,1,1,2025,10,17,4,0.0,41.69997878852156,0.0264979922130129,1.084694403199903,0.0202721129662737
147,147,6603,6071,5543,0.9461581429794704,1227614,19048,77,31000,49911904,67,4,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,39.59917422018645,0.0155789885265331,0.6144317925228219,0.0024837908454565
148,148,2692,8013,5260,0.8978375138469801,179049,1958,27,69100,81112525,41,20,1,8,0,3,0,0,0,2,3,2025,10,16,3,0.6666666666666666,2.591120244280112,0.0110862887461602,0.0283353352339329,0.000390732406188
149,149,7839,3196,2994,0.648597412297022,13116308,466452,15509,8100000,7360923750,46,45,10,7,2,6,3,2,3,1,0,2025,10,7,1,0.8333333333333333,1.619297084037397,0.0367451696967492,0.0575866595572025,0.001914691121643
150,150,553,4360,1967,0.986389297717551,27460,1174,89,58300,23564212,87,17,20,0,0,4,2,0,0,2,2,2025,10,19,6,0.5,0.4710039278914598,0.0459924984523506,0.0201368758683384,0.0015265604363561
151,151,6983,2408,5556,0.6152735979613908,38284831,457048,18470,305000000,316106699856,42,3,10,7,1,6,3,1,1,0,0,2025,10,6,0,0.1666666666666666,0.1255240356540195,0.0124205324970473,0.0014985180278737,6.055737685063155e-05
152,152,1854,388,4291,0.9238052350302725,1049728,5530,0,102000,399946517,80,40,26,5,0,5,2,0,0,2,1,2025,10,17,4,0.0,10.29135008480309,0.0052680263191738,0.0542151547533847,0.0
153,153,1411,4294,4173,0.9185008520025804,4616053,23669,15,1180000,635229156,93,48,24,3,0,2,2,0,0,1,1,2025,10,17,4,0.0,3.911906006859316,0.0051307891978733,0.0200584575775783,1.2711853634022344e-05
154,154,5295,1149,4089,0.9524209112504424,3834245,61108,281,1730000,3166871388,67,39,26,5,0,5,2,0,0,1,1,2025,10,18,5,0.3333333333333333,2.2163253084824808,0.0160107097979628,0.0353225229349578,0.0001624276517759
155,155,7937,4511,51,0.8470217566630254,1522105,13193,107,731000,833123342,44,22,26,5,0,5,0,0,0,2,1,2025,10,14,1,0.8333333333333333,2.082220133761787,0.0087378934187237,0.018047854927695,0.0001463746287624
156,156,1904,1967,5698,0.8924634643084346,451021,100817,2114,2280000,300023470,12,5,25,2,0,7,0,0,0,1,2,2025,10,16,3,0.6666666666666666,0.1978161413087099,0.2282172488259996,0.0442179630622969,0.0009271925757927
157,157,283,5017,4793,0.7016980427475801,601837,12894,625,531000,380877399,67,12,10,7,0,6,1,0,0,1,0,2025,10,9,3,0.6666666666666666,1.1334008787177423,0.0224628554527962,0.0242824401460637,0.0011770222654947
158,158,2860,6782,2779,0.9920457790567524,79583,1461,125,558000,951802420,46,23,20,0,0,4,0,0,0,1,2,2025,10,20,0,0.1666666666666666,0.1426216082050032,0.0199286288701246,0.0026182748776435,0.0002240139354588
159,159,4643,915,5547,0.9705844141579972,168850,9566,446,282000,32001031,30,7,20,0,0,4,0,0,0,2,2,2025,10,19,6,0.5,0.5987567419973688,0.0592948812858674,0.0339218655252995,0.001581554675338
160,160,1319,4573,5387,0.1272327018367605,38632132,433237,15735,68700000,53376336988,42,32,10,7,2,6,3,3,1,0,0,2025,9,18,3,0.6666666666666666,0.562330879733175,0.0116217243298473,0.0063062153376096,0.0002290392979761
161,161,8351,3148,2181,0.8689905573634178,285141,6207,34,14600,28404733,91,18,24,3,0,2,2,0,0,1,1,2025,10,15,2,1.0,19.52886788576125,0.0218873403427064,0.4251078693240189,0.0023286076296144
162,162,3152,8146,6597,0.7905815270772791,1930327,24080,70,1990000,1876209895,27,12,23,10,0,1,0,0,0,1,3,2025,10,12,6,0.5,0.970013080395437,0.0125108271754852,0.0121004964319113,3.51758617206725e-05
163,163,2529,989,901,0.9527792858241356,47328,4031,170,384000,42850413,67,36,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,0.1232496790372941,0.0887616471930528,0.0104973684964362,0.00044270718045
164,164,2515,425,3719,0.8973517311500245,1576438,73482,2203,7570000,2782608836,30,7,1,8,0,3,0,0,0,2,3,2025,10,16,3,0.6666666666666666,0.2082480570346027,0.0480101037845422,0.0097070000387054,0.000291017134608
165,165,1922,7744,7172,0.9535622495378676,1604149,0,20,484000,407087946,80,40,23,10,0,1,2,0,0,2,3,2025,10,18,5,0.3333333333333333,3.314350590184731,1.2467662001683134e-05,0.0,4.132222867308125e-05
166,166,6628,3986,2649,0.8982969362425592,6299802,134426,907,232000,494298203,60,33,26,5,0,5,2,0,3,1,1,2025,10,16,3,0.6666666666666666,27.154201921543443,0.0214821003132955,0.5794199162934642,0.0039094659074745
167,167,2638,4356,2126,0.97040397161868,212718,6841,985,173000,76557351,67,10,25,2,0,7,1,0,0,1,2,2025,10,19,6,0.5,1.2295767076490889,0.0367903196235409,0.0395431240281848,0.0056936087074641
168,168,3243,7860,5144,0.8896940635972896,4470560,103907,542,62100,48071422,67,39,26,5,0,5,2,0,0,1,1,2025,10,16,3,0.6666666666666666,71.9885348062028,0.0233637344395927,1.673193668378931,0.0087277177501167
169,169,241,1271,4261,0.9892013770119092,89659,5468,15,670000,49219030,37,1,20,0,0,4,0,0,0,2,2,2025,10,20,0,0.1666666666666666,0.1338192032549205,0.0611532455944679,0.0081611818489823,2.238802628652793e-05
170,170,983,3167,6591,0.8966848782876014,2360981,36494,147,22100,8582317,46,23,23,10,0,1,2,0,0,1,3,2025,10,16,3,0.6666666666666666,106.82688566128228,0.0155193898132217,1.6512375005655853,0.0066512827473869
171,171,2831,4713,1533,0.8636290603493535,234414,2650,137,53800,45425362,77,38,2,6,0,0,2,0,0,2,0,2025,10,15,2,1.0,4.357056560286983,0.0118891709148305,0.0492555900447947,0.0025464210702403
172,172,2727,4013,963,0.9196403074113276,218231,2031,139,1050000,470397567,93,48,20,0,0,4,2,0,0,1,2,2025,10,17,4,0.0,0.207838849677286,0.0099435463176802,0.0019342838721105,0.0001323808263039
173,173,1059,1755,6857,0.9187757522884112,1138968,0,185,34400,65518536,91,28,25,2,0,7,1,0,0,1,2,2025,10,17,4,0.0,33.1085724252202,0.0001624275989952,0.0,0.0053777506467835
174,174,5995,8257,3109,0.8499173102450186,973865,5653,57,360000,16669328,67,46,23,10,0,1,2,0,0,1,3,2025,10,14,1,0.8333333333333333,2.7051730411859967,0.0058632296435033,0.0157027341590717,0.0001583328935197
175,175,6723,1756,4582,0.7020228393182606,20923192,772627,939,27000,68358520,67,2,1,8,2,3,3,0,1,1,3,2025,10,9,3,0.6666666666666666,774.904336876412,0.0369716993003888,28.61475500907374,0.0347764897596385
176,176,715,4698,1730,0.7322006772086525,575211,21447,1615,330000,31244857,67,29,10,7,0,6,1,0,0,1,0,2025,10,10,4,0.0,1.743058354368623,0.0400930439559675,0.0649907121493571,0.0048939245638649
177,177,7944,423,6277,0.4712531498990984,2672062,47573,1611,19600,45647147,46,23,25,2,0,7,0,0,0,1,2,2025,9,30,1,0.8333333333333333,136.32273863578388,0.0184067516372181,2.4270700474465587,0.0821896841997857
178,178,4901,5948,5209,0.4673715955199213,4149457,0,42,741000,632726573,91,32,28,4,0,9,1,0,0,1,0,2025,9,30,1,0.8333333333333333,5.599799460459567,1.0121803859684807e-05,0.0,5.668008545197645e-05
179,179,6784,1596,945,0.8937513533189758,49013,3204,215,129000,47905425,36,17,10,7,0,6,0,0,0,1,0,2025,10,16,3,0.6666666666666666,0.3799427911411539,0.0697555800383563,0.0248370167673118,0.0016666537468701
180,180,2194,52,4756,0.9200165693322332,191796,9046,398,238000,58630822,18,9,25,2,0,7,0,0,0,1,2,2025,10,17,4,0.0,0.8058621602430242,0.0492395605770684,0.0380082436628417,0.0016722618812525
181,181,7912,4767,5426,0.9197702260395316,446557,4054,96,41200,74456556,77,38,17,9,0,10,1,0,0,2,0,2025,10,17,4,0.0,10.83849906555666,0.0092933056848158,0.0983956700080095,0.0023300405329967
182,182,4911,1467,1084,0.966751814624331,1262568,0,164,324000,720864143,93,48,1,8,0,3,2,0,0,1,3,2025,10,19,6,0.5,3.896802787645717,0.0001298938909477,0.0,0.0005061712772491
183,183,4602,2415,6779,0.9485657171727552,73503,1925,171,249000,135786673,46,23,25,2,0,7,0,0,0,1,2,2025,10,18,5,0.3333333333333333,0.2951915855759615,0.0285154549412276,0.0077308926470174,0.0006867442299428
184,184,5496,7919,1657,0.7276993419338851,346633,10459,321,10300,6377139,80,12,25,2,0,7,1,0,0,2,2,2025,10,10,4,0.0,33.650422289098145,0.0310990843367932,1.0153383166682846,0.0311620231045529
185,185,7920,3395,5060,0.899684304009611,73784,556,6,89200,140374470,81,41,1,8,0,3,2,0,0,2,3,2025,10,16,3,0.6666666666666666,0.8271656147352608,0.0076167242664498,0.0062331139785428,6.726381991233282e-05
186,186,5558,8025,6721,0.9163615880198676,2926918,18273,40,2450000,2353266297,27,12,1,8,0,3,0,0,0,1,3,2025,10,17,4,0.0,1.1946599205469712,0.0062567498451443,0.0074583643027084,1.6326523948357573e-05
187,187,1015,3679,2314,0.983347821038592,278856,1302,0,258000,43745743,91,43,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,1.0808330200270542,0.0046690597689855,0.0050464920678602,0.0
188,188,1541,7832,2774,0.9463021831977584,2999146,17115,14,91800,140874346,67,3,26,5,0,5,2,0,0,1,1,2025,10,18,5,0.3333333333333333,32.670079846624766,0.005711290576954,0.1864358776048191,0.0001525037853618
189,189,5365,282,6870,0.9501228578332076,656693,16525,28,77200,66580824,91,0,24,3,0,2,2,0,0,1,1,2025,10,18,5,0.3333333333333333,8.506275825442676,0.0252065650059236,0.2140516314555511,0.0003626896024662
190,190,483,1898,5615,0.9228405735248087,34522,1290,108,235000,56377595,34,16,22,1,0,8,0,0,0,2,2,2025,10,17,4,0.0,0.1469015025467976,0.0404947426353445,0.005489338343241,0.0004595725124573
191,191,3879,1689,292,0.7412469677807394,6384715,151712,490,1020000,678319868,72,49,1,8,0,3,2,0,3,1,3,2025,10,10,4,0.0,6.259518373021203,0.0238384917982256,0.1487371090812656,0.0004803916858905
192,192,4513,1032,2098,0.952869350187143,246191,4287,167,1390000,584462977,89,46,17,9,0,10,1,0,0,2,0,2025,10,18,5,0.3333333333333333,0.1771156999167626,0.0180915708065249,0.0030841704430428,0.0001201437984576
193,193,6205,1489,2324,0.9042013299399514,4274859,121501,463,535000,220171973,12,5,26,5,0,5,0,0,0,1,1,2025,10,16,3,0.6666666666666666,7.9903757189238895,0.0285305249762565,0.227104248403274,0.0008654189431421
194,194,8229,2390,4471,0.9541948967711278,110482,3090,95,1460000,760261883,67,36,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,0.0756725509092117,0.0288279644832236,0.00211643690655,6.50684485832544e-05
195,195,1135,7085,1365,0.4249151920065515,9065723,101146,251,136000,71581514,85,2,28,4,0,9,1,0,3,1,0,2025,9,29,0,0.1666666666666666,66.65923779972206,0.0111846555222726,0.7437151197417666,0.0018455746648921
196,196,7146,3762,3480,0.862409268784063,98497,691,304,100000,10693251,96,49,25,2,0,7,1,0,0,2,2,2025,10,15,2,1.0,0.984960150398496,0.010101727953867,0.0069099309006909,0.0030399696003039
197,197,2787,7356,7451,0.9174822146418364,2630748,49516,191,440000,2304246039,48,25,1,8,0,3,2,0,0,1,3,2025,10,17,4,0.0,5.978959138729231,0.0188946189849354,0.1125361078724821,0.0004340899225229
198,198,2067,234,6861,0.8020655179013829,3425418,22575,103,10300,14062947,91,12,1,8,0,3,2,0,0,1,3,2025,10,13,0,0.1666666666666666,332.5325696534317,0.006620503944189,2.1915348024463643,0.009999029220464
199,199,5545,3591,3778,0.8208852040255579,1253663,10006,663,3380000,2568513003,31,29,25,2,0,7,0,0,0,1,2,2025,10,13,0,0.1666666666666666,0.3709061032822179,0.0085102547413022,0.0029603541537413,0.0001961537881201
200,200,1101,969,2358,0.9219932781230682,1538874,44868,1916,78800000,41839058926,48,25,10,7,0,6,0,3,0,1,0,2025,10,17,4,0.0,0.0195288576201921,0.0304014296157907,0.0005693908557183,2.43147205036203e-05
201,201,4945,3224,5119,0.9781422891411466,46835,2525,431,273000,107682924,28,39,20,0,0,4,0,0,0,1,2,2025,10,19,6,0.5,0.1715561481459775,0.0631138440515842,0.0092490503697788,0.0015787487957919
202,202,2051,7667,3856,0.7646247893528653,564807,9868,102,222000,199342976,57,26,28,4,0,9,1,0,0,1,0,2025,10,11,5,0.3333333333333333,2.5441642154765067,0.0176520162603929,0.044450250224098,0.0004594573898315
203,203,5354,2454,447,0.9256338240323884,9388584,210500,444,8920000,6007526935,42,21,26,5,0,5,0,0,3,0,1,2025,10,17,4,0.0,1.0525317205681928,0.0224681355071078,0.0235986520629313,4.9775779173118926e-05
204,204,1106,4435,5253,0.8138244090114313,2611782,40556,1700,214000,452796852,89,46,23,10,0,1,2,0,0,2,3,2025,10,13,0,0.1666666666666666,12.204531754524512,0.0161789857733203,0.1895131331162003,0.0079438881126723
205,205,7279,6956,4970,0.899496329955582,58911,374,170,126000,32250238,96,49,25,2,0,7,1,0,0,2,2,2025,10,16,3,0.6666666666666666,0.4675439083816795,0.0092341118957088,0.0029682304108697,0.0013491956413044
206,206,4149,3763,6974,0.835772811859556,11336157,160612,290,41500,21696651,91,5,1,8,0,3,2,0,3,1,3,2025,10,14,1,0.8333333333333333,273.1538276186116,0.0141936977236908,3.870075419869401,0.0069877834269053
207,207,4842,2485,2282,0.7186436369684088,430449,21505,1271,388000,227549684,70,33,10,7,0,6,1,0,0,2,0,2025,10,10,4,0.0,1.10940177989232,0.0529120687652456,0.0554251148837245,0.0032757647531836
208,208,4337,995,2730,0.9573236134951912,1939345,83632,229,207000,395259924,67,39,1,8,0,3,2,0,0,1,3,2025,10,18,5,0.3333333333333333,9.368771165356687,0.0432418970106417,0.4040173718967541,0.0011062748489137
209,209,8136,5302,5160,0.971275744443119,139996,14104,1132,60900,13967381,91,21,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,2.29874714700908,0.1088309035193611,0.2315889722664652,0.0185875437184939
210,210,3579,6662,3054,0.9321683544580992,3899213,66483,156,16200,149461816,46,23,1,8,0,3,2,0,0,1,3,2025,10,17,4,0.0,240.67730387013148,0.0170903674432847,4.103635578050738,0.0096290352447379
211,211,407,5016,3385,0.963475605737699,1340501,25299,144,656000,596498580,67,27,1,8,0,3,2,0,0,1,3,2025,10,19,6,0.5,2.0434435313360804,0.018980202938899,0.0385654899916311,0.0002195118605002
212,212,6008,6929,4418,0.8965493110232501,278229,2225,0,54600,28030949,91,42,20,0,0,4,2,0,0,1,2,2025,10,16,3,0.6666666666666666,5.095675903371733,0.0079969809150702,0.0407501694108166,0.0
213,213,6709,6671,1019,0.9807635700634592,757318,78759,773,1870000,2934512857,91,2,28,4,0,9,1,0,0,1,0,2025,10,19,6,0.5,0.4049826711322614,0.1050178326438396,0.0421170897769573,0.0004133687629044
214,214,28,8276,6709,0.980527582603372,20045,3267,169,468000,124864988,80,40,20,0,0,4,2,0,0,2,2,2025,10,19,6,0.5,0.0428311050617413,0.171405766736506,0.0069807543146275,0.0003611103395078
215,215,6707,4243,900,0.9287876458054144,190248,4389,10,1100000,736928814,30,14,2,6,0,0,2,0,0,2,0,2025,10,17,4,0.0,0.1729525700431181,0.0231223291581033,0.0039899963727305,9.090900826453794e-06
216,216,7509,2331,2412,0.9892264820608716,169027,1045,37,2700000,882272869,42,21,20,0,0,4,0,0,0,0,2,2025,10,20,0,0.1666666666666666,0.0626025694064557,0.0064013062924485,0.00038703689369,1.3703698628259768e-05
217,217,1585,4495,6242,0.8779577670313756,4171647,54161,476,111000000,99021793367,67,21,17,9,0,10,1,3,0,1,0,2025,10,15,2,1.0,0.0375824050668251,0.0130972220091436,0.0004879369325411,4.288288249655061e-06
218,218,4660,2900,6151,0.9717150827995056,99723,2713,541,228000,77895462,67,39,20,0,0,4,2,0,0,1,2,2025,10,19,6,0.5,0.4373796606155236,0.0326300589627371,0.0118990706181113,0.0023727966105411
219,219,5540,2175,1486,0.89884202961764,420737,6786,20,152000,335756760,91,18,26,5,0,5,2,0,0,1,1,2025,10,16,3,0.6666666666666666,2.7679883684975755,0.0161763377683974,0.0446444431286636,0.0001315780817231
220,220,7520,3210,5739,0.9480083850862684,288276,4128,349,149000,7908188,67,29,20,0,0,4,2,0,0,1,2,2025,10,18,5,0.3333333333333333,1.9347252703002,0.0155302018544663,0.0277045120502546,0.0023422661592875
221,221,1451,5160,3241,0.8022469018800393,449527,13730,1121,10000000,4503105852,67,38,25,2,0,7,1,0,0,1,2,2025,10,13,0,0.1666666666666666,0.0449526955047304,0.0330368742325283,0.0013729998627,0.00011209998879
222,222,6468,896,579,0.708495548561018,1064408,39492,1436,8130000,4384005946,30,4,10,7,0,6,0,0,0,2,0,2025,10,9,3,0.6666666666666666,0.1309234771311836,0.038451384759054,0.0048575639781594,0.0001766297445719
223,223,1698,148,396,0.9087186696833668,702549,12064,454,136000,22949781,42,21,10,7,0,6,0,0,0,0,0,2025,10,17,4,0.0,5.165763487033184,0.0178179489004341,0.0887052301086021,0.0033382107484503
224,224,7884,154,5415,0.7648331612591619,34705587,580270,1716,309000,354678916,91,12,17,9,2,10,3,0,1,1,0,2025,10,11,5,0.3333333333333333,112.31545205355324,0.0167692303614046,1.87789036281436,0.0055533800861485
225,225,4522,5338,1639,0.8689152422166444,1901539,38931,44,16600,50658302,86,44,1,8,0,3,2,0,0,1,3,2025,10,15,2,1.0,114.54364194928016,0.020496544905708,2.345099692789591,0.0026504427444129
